Rnd,Pick,Player,Pos,AP1,PB,College/Univ,-9999
2,47,Christian Kirk,WR,0,0,Texas A&M,KirkCh01
2,48,Uchenna Nwosu,OLB,0,0,USC,NwosUc00
2,49,Dallas Goedert,TE,0,0,South Dakota St.,GoedDa00
2,50,Connor Williams,T,0,0,Texas,WillCo00
2,51,Anthony Miller,WR,0,0,Memphis,MillAn02
2,52,Kemoko Turay,OLB,0,0,Rutgers,TuraKe00
2,53,M.J. Stewart,CB,0,0,North Carolina,StewM.00
2,54,Jessie Bates III,S,0,0,Wake Forest,BateJe00
2,55,Donte Jackson,CB,0,0,LSU,JackDo02
2,56,Duke Dawson,CB,0,0,Florida,DawsDu00
2,57,P.J. Hall,DT,0,0,Sam Houston St.,HallP.00
2,58,Isaiah Oliver,CB,0,0,Colorado,OlivIs00
2,59,Derrius Guice,RB,0,0,LSU,GuicDe00
2,60,James Washington,WR,0,0,Oklahoma St.,WashJa00
2,61,DJ Chark,WR,0,1,LSU,CharDJ00
2,62,Brian O'Neill,T,0,1,Pittsburgh,ONeiBr00
2,63,Carlton Davis,CB,0,0,Auburn,DaviCa02
2,64,Tyquan Lewis,DE,0,0,Ohio St.,LewiTy00
3,65,Brandon Parker,T,0,0,North Carolina A&T,ParkBr01
3,66,Lorenzo Carter,DE,0,0,Georgia,CartLo01
3,67,Chad Thomas,DE,0,0,Miami (FL),ThomCh06
3,68,Justin Reid,S,0,0,Stanford,ReidJu00
3,69,B.J. Hill,DT,0,0,North Carolina St.,HillB.00
3,70,Fred Warner,OLB,2,2,BYU,WarnFr00
3,71,Royce Freeman,RB,0,0,Oregon,FreeRo00
3,72,Nathan Shepherd,DT,0,0,Fort Hays St.,ShepNa00
3,73,Jerome Baker,OLB,0,0,Ohio St.,BakeJe00
3,74,Geron Christian,T,0,0,Louisville,ChriGe01
3,75,Derrick Nnadi,DT,0,0,Florida St.,NnadDe00
3,76,Mason Rudolph,QB,0,0,Oklahoma St.,RudoMa00
3,77,Sam Hubbard,DE,0,0,Ohio St.,HubbSa00
3,78,Malik Jefferson,OLB,0,0,Texas,JeffMa00
3,79,Rasheem Green,DT,0,0,USC,GreeRa01
3,80,Martinas Rankin,T,0,0,Mississippi St.,RankMa00
3,81,Michael Gallup,WR,0,0,Colorado St.,GallMi00
3,82,Tracy Walker,S,0,0,Louisiana,WalkTr01
3,83,Orlando Brown Jr.,T,0,4,Oklahoma,BrowOr00
3,84,Justin Jones,DT,0,0,North Carolina St.,JoneJu03
3,85,Rashaan Gaulden,CB,0,0,Tennessee,GaulRa00
3,86,Mark Andrews,TE,1,3,Oklahoma,AndrMa00
3,87,Arden Key,DE,0,0,LSU,KeyxAr00
3,88,Oren Burks,ILB,0,0,Vanderbilt,BurkOr00
3,89,Joseph Noteboom,T,0,0,TCU,NoteJo00
3,90,Deadrin Senat,DT,0,0,South Florida,SenaDe00
3,91,Tre'Quan Smith,WR,0,0,Central Florida,SmitTr03
3,92,Chukwuma Okorafor,T,0,0,Western Michigan,OkorCh00
3,93,Ronnie Harrison,S,0,0,Alabama,HarrRo02
3,94,Alex Cappa,T,0,0,Humboldt St.,CappAl00
3,95,Tarvarius Moore,S,0,0,Southern Miss,MoorTa00
3,96,Harrison Phillips,DT,0,0,Stanford,PhilHa00
3,97,Mason Cole,C,0,0,Michigan,ColeMa02
3,98,Jordan Akins,TE,0,0,Central Florida,AkinJo00
3,99,Isaac Yiadom,CB,0,0,Boston Col.,YiadIs00
3,100,Dorian O'Daniel,OLB,0,0,Clemson,ODanDo00
4,101,Ian Thomas,TE,0,0,Indiana,ThomIa00
4,102,Jalyn Holmes,DE,0,0,Ohio St.,HolmJa01
4,103,Keke Coutee,WR,0,0,Texas Tech,CoutKe00
4,104,Nyheim Hines,RB,0,0,North Carolina St.,HineNy00
4,105,Antonio Callaway,WR,0,0,Florida,CallAn00
4,106,Josey Jewell,ILB,0,0,Iowa,JeweJo00
4,107,Chris Herndon,TE,0,0,Miami (FL),HernCh00
4,108,Kyle Lauletta,QB,0,0,Richmond,LaulKy00
4,109,Troy Apke,S,0,0,Penn St.,ApkeTr00
4,110,Nick Nelson,CB,0,0,Wisconsin,NelsNi00
4,111,Brian Allen,C,0,0,Michigan St.,AlleBr02
4,112,Mark Walton,RB,0,0,Miami (FL),WaltMa00
4,113,DaeSean Hamilton,WR,0,0,Penn St.,HamiDa01
4,114,Da'Shawn Hand,DE,0,0,Alabama,HandDa00
4,115,Joel Iyiegbuniwe,LB,0,0,Western Kentucky,IyieJo00
4,116,Dorance Armstrong Jr.,DE,0,0,Kansas,ArmsDo00
4,117,Jordan Whitehead,S,0,0,Pittsburgh,WhitJo03
4,118,Anthony Averett,CB,0,0,Alabama,AverAn00
4,119,Kyzir White,S,0,0,West Virginia,WhitKy00
4,120,Will Dissly,TE,0,0,Washington,DissWi00
4,121,Taron Johnson,CB,0,0,Weber St.,JohnTa01
4,122,Kenny Young,LB,0,0,UCLA,YounKe03
4,123,Durham Smythe,TE,0,0,Notre Dame,SmytDu00
4,124,Armani Watts,S,0,0,Texas A&M,WattAr00
4,125,Avonte Maddox,CB,0,0,Pittsburgh,MaddAv00
4,126,Ito Smith,RB,0,0,Southern Miss,SmitIt00
4,127,Rick Leonard,T,0,0,Florida St.,LeonRi00
4,128,Kentavius Street,DT,0,0,North Carolina St.,StreKe00
4,129,Will Richardson,T,0,0,North Carolina St.,RichWi01
4,130,Josh Sweat,DE,0,1,Florida St.,SweaJo00
4,131,Kalen Ballage,RB,0,0,Arizona St.,BallKa00
4,132,Jaleel Scott,WR,0,0,New Mexico St.,ScotJa02
4,133,J'Mon Moore,WR,0,0,Missouri,MoorJM00
4,134,Chase Edmonds,RB,0,0,Fordham,EdmoCh00
4,135,John Franklin-Myers,DE,0,0,S.F. Austin,FranJo02
4,136,Marquis Haynes,OLB,0,0,Mississippi,HaynMa01
4,137,Dalton Schultz,TE,0,0,Stanford,SchuDa00
5,138,Cole Madison,G,0,0,Washington St.,MadiCo01
5,139,R.J. McIntosh,DT,0,0,Miami (FL),McInR.00
5,140,Maurice Hurst Jr.,DT,0,0,Michigan,HursMa00
5,141,Shaquem Griffin,OLB,0,0,Central Florida,GrifSh01
5,142,D.J. Reed,CB,0,0,Kansas St.,ReedD.00
5,143,Ja'Whaun Bentley,ILB,0,0,Purdue,BentJa00
5,144,Justin Watson,WR,0,0,Pennsylvania,WatsJu01
5,145,Bilal Nichols,DT,0,0,Delaware,NichBi00
5,146,Tre Flowers,S,0,0,Oklahoma St.,FlowTr01
5,147,Micah Kiser,ILB,0,0,Virginia,KiseMi00
5,148,Marcus Allen,S,0,0,Penn St.,AlleMa03
5,149,Michael Dickson,P,1,1,Texas,DickMi00
5,150,Genard Avery,LB,0,0,Memphis,AverGe00
5,151,Davontae Harris,CB,0,0,Illinois St.,HarrDa05
5,152,Dane Cruikshank,CB,0,0,Arizona,CruiDa00
5,153,Tyrell Crosby,T,0,0,Oregon,CrosTy00
5,154,Siran Neal,CB,0,0,Jacksonville St.,NealSi00
5,155,Scott Quessenberry,C,0,0,UCLA,QuesSc00
5,156,Troy Fumagalli,TE,0,0,Wisconsin,FumaTr00
5,157,Tyler Conklin,TE,0,0,Central Michigan,ConkTy00
5,158,Andrew Brown,DE,0,0,Virginia,BrowAn05
5,159,Daurice Fountain,WR,0,0,Northern Iowa,FounDa00
5,160,Ogbonnia Okoronkwo,DE,0,0,Oklahoma,OkorOg00
5,161,Jermaine Carter Jr.,LB,0,0,Maryland,CartJe00
5,162,Jordan Lasley,WR,0,0,UCLA,LaslJo00
5,163,Tim Settle,DT,0,0,Virginia Tech,SettTi00
5,164,Natrell Jamerson,S,0,0,Wisconsin,JameNa00
5,165,Jaylen Samuels,TE,0,0,North Carolina St.,SamuJa00
5,166,Wyatt Teller,G,0,2,Virginia Tech,TellWy00
5,167,Daniel Carlson,K,1,0,Auburn,CarlDa00
5,168,Jamarco Jones,T,0,0,Ohio St.,JoneJa08
5,169,Jordan Wilkins,RB,0,0,Mississippi,WilkJo01
5,170,Darius Phillips,CB,0,0,Western Michigan,PhilDa02
5,171,Mike White,QB,0,0,Western Kentucky,WhitMi01
5,172,JK Scott,P,0,0,Alabama,ScotJK00
5,173,Johnny Townsend,P,0,0,Florida,TownJo01
5,174,Marquez Valdes-Scantling,WR,0,0,South Florida,ValdMa00
6,175,Damion Ratley,WR,0,0,Texas A&M,RatlDa00
6,176,John Kelly,RB,0,0,Tennessee,KellJo00
6,177,Duke Ejiofor,DE,0,0,Wake Forest,EjioDu00
6,178,Christian Sam,ILB,0,0,Arizona St.,SamxCh00
6,179,Parry Nickerson,CB,0,0,Tulane,NickPa00
6,180,Folorunso Fatukasi,DT,0,0,Connecticut,FatuFo00
6,181,Kylie Fitts,DE,0,0,Utah,FittKy00
6,182,Christian Campbell,CB,0,0,Penn St.,CampCh01
6,183,Sam Jones,G,0,0,Arizona St.,JoneSa00
6,184,Marcell Harris,S,0,0,Florida,HarrMa03
6,185,Deon Cain,WR,0,0,Clemson,CainDe00
6,186,Jacob Martin,LB,0,0,Temple,MartJa02
6,187,Ray-Ray McCloud,WR,0,0,Clemson,McClRa00
6,188,Simeon Thomas,CB,0,0,Louisiana,ThomSi00
6,189,Kamrin Moore,CB,0,0,Boston Col.,MoorKa01
6,190,DeShon Elliott,S,0,0,Texas,ElliDe02
6,191,Dylan Cantrell,WR,0,0,Texas Tech,CantDy00
6,192,Jamil Demby,T,0,0,Maine,DembJa00
6,193,Chris Covington,LB,0,0,Indiana,CoviCh01
6,194,Russell Gage,WR,0,0,LSU,GageRu00
6,195,Sebastian Joseph-Day,DT,0,0,Rutgers,JoseSe00
6,196,Tremon Smith,WR,0,0,Central Arkansas,SmitTr04
6,197,Shaun Dion Hamilton,LB,0,0,Alabama,DionSh00
6,198,Kahlil McKenzie,DT,0,0,Tennessee,McKeKa00
6,199,Luke Falk,QB,0,0,Washington St.,FalkLu00
6,200,Foyesade Oluokun,S,0,0,Yale,OluoFo00
6,201,Boston Scott,RB,0,0,Louisiana Tech,ScotBo02
6,202,Jack Cichy,ILB,0,0,Wisconsin,CichJa00
6,203,Tanner Lee,QB,0,0,Nebraska,LeexTa00
6,204,Trenton Cannon,RB,0,0,Virginia St.,CannTr00
6,205,Trevon Young,DE,0,0,Louisville,YounTr00
6,206,Matt Pryor,T,0,0,TCU,PryoMa00
6,207,Equanimeous St. Brown,WR,0,0,Notre Dame,St.BEq00
6,208,Cedrick Wilson Jr.,WR,0,0,Boise St.,WilsCe01
6,209,Cornell Armstrong,CB,0,0,Southern Miss,ArmsCo00
6,210,Braxton Berrios,WR,1,0,Miami (FL),BerrBr00
6,211,Jordan Thomas,TE,0,0,Mississippi St.,ThomJo05
6,212,Greg Senat,T,0,0,Wagner,SenaGr00
6,213,Colby Gossett,G,0,0,Appalachian St.,GossCo00
6,214,Peter Kalambayi,LB,0,0,Stanford,KalaPe00
6,215,Bradley Bozeman,C,0,0,Alabama,BozeBr00
6,216,Azeem Victor,LB,0,0,Washington,VictAz00
6,217,Keishawn Bierria,ILB,0,0,Washington,BierKe00
6,218,Ade Aruna,DE,0,0,Tulane,ArunAd00
7,219,Danny Etling,QB,0,0,LSU,EtliDa00
7,220,Alex McGough,QB,0,0,Florida International,McGoAl00
7,221,Matthew Adams,LB,0,0,Houston,AdamMa00
7,222,Jermaine Kelly,CB,0,0,San Jose St.,KellJe01
7,223,Jullian Taylor,DT,0,0,Temple,TaylJu00
7,224,Javon Wims,WR,0,0,Georgia,WimsJa00
7,225,Devante Downs,LB,0,0,California,DownDe00
7,226,David Williams,RB,0,0,Arkansas,WillDa011
7,227,Quentin Poling,LB,0,0,Ohio,PoliQu00
7,228,Marcell Ateman,WR,0,0,Oklahoma St.,AtemMa00
7,229,Jason Sanders,K,1,0,New Mexico,SandJa00
7,230,Leon Jacobs,OLB,0,0,Wisconsin,JacoLe00
7,231,Travin Howard,OLB,0,0,TCU,HowaTr00
7,232,James Looney,DE,0,0,California,LoonJa00
7,233,Jordan Mailata,T,0,0,,MailJo00
7,234,Andre Smith,ILB,0,0,North Carolina,SmitAn04
7,235,Zaire Franklin,LB,0,0,Syracuse,FranZa00
7,236,Bo Scarbrough,RB,0,0,Alabama,ScarBo01
7,237,Nick Bawden,RB,0,0,San Diego St.,BawdNi00
7,238,Zach Sieler,DE,0,0,Ferris St.,SielZa00
7,239,Hunter Bradley,LS,0,0,Mississippi St.,BradHu00
7,240,Richie James,WR,0,0,Middle Tenn. St.,JameRi00
7,241,Greg Stroman,CB,0,0,Virginia Tech,StroGr00
7,242,Kendrick Norton,DT,0,0,Miami (FL),NortKe01
7,243,Keion Crossen,CB,0,0,Western Carolina,CrosKe00
7,244,Justin Lawler,DE,0,0,SMU,LawlJu00
7,245,Will Clapp,C,0,0,LSU,ClapWi00
7,246,Joshua Frazier,DT,0,0,Alabama,FrazJo00
7,247,Logan Cooke,P,0,0,Mississippi St.,CookLo00
7,248,Kendall Donnerson,OLB,0,0,SE Missouri St.,DonnKe00
7,249,Logan Woodside,QB,0,0,Toledo,WoodLo00
7,250,Ryan Izzo,TE,0,0,Florida St.,IzzoRy00
7,251,Justin Jackson,RB,0,0,Northwestern,JackJu01
7,252,Rod Taylor,G,0,0,Mississippi,TaylRo01
7,253,Auden Tate,WR,0,0,Florida St.,TateAu00
7,254,Korey Cunningham,T,0,0,Cincinnati,CunnKo00
7,255,Austin Proehl,WR,0,0,North Carolina,ProeAu00
7,256,Trey Quinn,WR,0,0,SMU,QuinTr00
