Player,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Player-additional,Rnd,Pick,Tm,Pos,Age,To,1st_Team_AllPro,Pro_Bowl,Years_As_Starter,Weighted_Aprox_Value,DrAV,G,Pass_Completed,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions_Thrown,Rush_Attempts,Rush_Yards,Rush_TDs,Receptions,Receiving_Yards,Receiving_Touchdowns,Solo_Tackles,Interceptions,Sack,-9999,Pos_x,Pos_y
Keith Taylor,6-2,187.0,4.54,33.5,12.0,127.0,6.85,4.26,TaylKe03,5,166,CAR,DB,22,2022.0,0,0,0,4.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,,TaylKe03,,
Ambry Thomas,5-11,191.0,4.37,38.0,15.0,122.0,,,ThomAm00,3,102,SFO,DB,21,2022.0,0,0,0,3.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,,ThomAm00,,
Tommy Togiai,6-1,296.0,4.97,32.0,40.0,105.0,7.2,4.49,TogiTo00,4,132,CLE,DT,21,2022.0,0,0,0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,1.0,TogiTo00,,
Kadarius Toney,5-11,193.0,4.39,39.5,9.0,136.0,6.88,4.25,ToneKa00,1,20,NYG,WR,22,2022.0,0,0,0,5.0,3.0,19.0,1.0,3.0,19.0,0.0,0.0,10.0,88.0,1.0,55.0,591.0,2.0,,,,ToneKa00,,
Shaka Toney,6-2,242.0,4.51,39.0,24.0,128.0,6.95,4.28,ToneSh00,7,246,WAS,DE,23,2022.0,0,0,0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,1.5,ToneSh00,,
Khyiris Tonga,,,,,35.0,,,,TongKh00,7,250,CHI,DL,25,2022.0,0,0,0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,0.5,TongKh00,,
Kyle Trask,6-5,236.0,5.1,31.5,,113.0,7.08,4.6,TrasKy00,2,64,TAM,QB,23,2022.0,0,0,0,0.0,0.0,1.0,3.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,TrasKy00,,
Tommy Tremble,6-3,241.0,4.6,36.5,20.0,122.0,,,TremTo00,3,83,CAR,TE,21,2022.0,0,0,1,3.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,39.0,354.0,4.0,5.0,,,TremTo00,,
Jay Tufele,6-2,305.0,5.0,30.0,30.0,105.0,7.8,4.88,TufeJa00,4,106,JAX,DL,22,2022.0,0,0,0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,TufeJa00,,
Payton Turner,6-5,268.0,,35.5,23.0,,6.98,4.33,TurnPa02,1,28,NOR,DE,23,2022.0,0,0,0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,3.0,TurnPa02,,
Jaylen Twyman,6-1,301.0,5.4,32.5,40.0,104.0,8.0,,TwymJa00,6,199,MIN,DL,22,,0,0,0,,,,,,,,,,,,,,,,,,TwymJa00,,
Alijah Vera-Tucker,6-4,308.0,5.05,32.0,36.0,106.0,7.67,4.7,VeraAl00,1,14,NYJ,OL,22,2022.0,0,0,1,7.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,VeraAl00,,
Shaun Wade,6-0,196.0,,,,,,,WadeSh00,5,160,BAL,CB,22,2022.0,0,0,0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,WadeSh00,,
Tylan Wallace,5-11,194.0,4.48,33.0,11.0,112.0,6.97,4.25,WallTy00,4,131,BAL,WR,22,2022.0,0,0,0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,0.0,5.0,,,WallTy00,,
Garret Wallow,,,4.65,32.5,22.0,122.0,6.87,4.12,WallGa00,5,170,HOU,LB,22,2022.0,0,0,0,4.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,1.0,WallGa00,,
Rashad Weaver,6-4,259.0,4.88,32.0,20.0,114.0,6.97,4.26,WeavRa00,4,135,TEN,DL,23,2022.0,0,0,0,4.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,5.5,WeavRa00,,
Mark Webb,6-1,207.0,4.61,36.5,,136.0,7.3,4.52,WebbMa01,7,241,LAC,DB,22,2021.0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,WebbMa01,,
Pete Werner,6-2,238.0,4.58,39.5,20.0,122.0,6.95,4.38,WernPe00,2,60,NOR,LB,22,2022.0,0,0,1,10.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,,,WernPe00,,
James Wiggins,5-11,209.0,4.4,38.0,22.0,127.0,,,WiggJa00,7,243,ARI,S,24,2021.0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,WiggJa00,,
Rachad Wildgoose,5-11,197.0,4.53,36.0,11.0,120.0,7.09,4.18,WildRa00,6,213,BUF,CB,21,2022.0,0,0,0,2.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,WildRa00,,
Avery Williams,5-8,187.0,4.43,33.5,19.0,121.0,6.88,4.0,WillAv02,5,183,ATL,CB,23,2022.0,0,0,0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,22.0,109.0,1.0,13.0,61.0,0.0,11.0,,,WillAv02,,
Javonte Williams,5-9,212.0,4.55,36.0,22.0,123.0,6.97,4.09,WillJa10,2,35,DEN,RB,21,2022.0,0,0,0,9.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,250.0,1107.0,4.0,59.0,392.0,3.0,1.0,,,WillJa10,,
Milton Williams,6-3,284.0,4.67,38.5,34.0,121.0,6.96,4.33,WillMi08,3,73,PHI,DL,22,2022.0,0,0,0,3.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,6.0,WillMi08,,
Rodarius Williams,5-11,189.0,4.5,36.5,14.0,123.0,6.98,4.15,WillRo07,6,201,NYG,CB,24,2022.0,0,0,0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,,WillRo07,,
Seth Williams,6-3,211.0,4.49,37.0,12.0,124.0,7.2,4.43,WillSe00,6,219,DEN,WR,21,2021.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,,,,WillSe00,,
Marco Wilson,5-11,191.0,4.37,43.5,26.0,136.0,6.8,4.13,WilsMa04,4,136,ARI,CB,22,2022.0,0,0,2,10.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,3.0,,WilsMa04,,
Zach Wilson,6-2,214.0,,,,,,,WilsZa00,1,2,NYJ,QB,22,2022.0,0,0,2,9.0,9.0,22.0,345.0,625.0,4022.0,15.0,18.0,57.0,287.0,5.0,1.0,2.0,1.0,1.0,,,WilsZa00,,
Nahshon Wright,6-4,183.0,4.46,31.0,6.0,126.0,7.24,4.57,WrigNa00,3,99,DAL,DB,22,2022.0,0,0,0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,,WrigNa00,,
Landon Young,6-6,310.0,5.0,30.5,34.0,108.0,7.7,4.89,YounLa00,6,206,NOR,T,24,2022.0,0,0,0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,YounLa00,,
Dante Pettis,6-0,186.0,,,,,,,PettDa00,2,44,SFO,,22,2022.0,0,0,0,9.0,5.0,50.0,2.0,2.0,32.0,0.0,0.0,3.0,35.0,0.0,71.0,984.0,12.0,3.0,,,PettDa00,WR,WR
Kemoko Turay,6-5,253.0,4.65,,,,,,TuraKe00,2,52,IND,,23,2022.0,0,0,0,5.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,12.0,TuraKe00,EDGE,OLB
Jordan Akins,6-3,249.0,,,,,,,AkinJo00,3,98,HOU,,26,2022.0,0,0,1,14.0,14.0,73.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,151.0,1755.0,8.0,1.0,,,AkinJo00,TE,TE
Jaire Alexander,5-11,192.0,4.38,35.0,14.0,127.0,6.71,3.98,AlexJa00,1,18,GNB,,21,2022.0,0,2,4,30.0,30.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,10.0,1.5,AlexJa00,CB,CB
Brian Allen,6-1,298.0,5.34,26.5,27.0,99.0,7.81,4.71,AlleBr02,4,111,LAR,,22,2022.0,0,0,2,16.0,16.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,AlleBr02,C,C
Josh Allen,6-5,237.0,4.75,33.5,,119.0,6.9,4.4,AlleJo02,1,7,BUF,,22,2022.0,0,3,5,68.0,68.0,77.0,1604.0,2566.0,18397.0,138.0,60.0,546.0,3087.0,38.0,1.0,12.0,1.0,4.0,,,AlleJo02,QB,QB
Marcus Allen,6-2,202.0,,37.0,15.0,127.0,,4.32,AlleMa03,5,148,PIT,,22,2022.0,0,0,0,6.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,34.0,,,AlleMa03,S,S
Mark Andrews,6-5,256.0,4.67,31.0,17.0,113.0,7.34,4.38,AndrMa00,3,86,BAL,,23,2022.0,1,3,1,39.0,39.0,77.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,336.0,4313.0,34.0,5.0,,,AndrMa00,TE,TE
Troy Apke,6-2,198.0,4.34,41.0,16.0,131.0,6.56,4.03,ApkeTr00,4,109,WAS,,23,2022.0,0,0,1,6.0,6.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,,ApkeTr00,S,S
Ade Aruna,6-6,262.0,4.6,38.5,18.0,128.0,7.53,4.48,ArunAd00,6,218,MIN,,24,,0,0,0,,,,,,,,,,,,,,,,,,ArunAd00,DE,DE
Marcell Ateman,6-4,216.0,4.62,34.0,13.0,121.0,7.07,4.25,AtemMa00,7,228,OAK,,23,2021.0,0,0,0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,270.0,1.0,,,,AtemMa00,WR,WR
Anthony Averett,6-0,185.0,4.36,31.5,13.0,119.0,6.93,4.4,AverAn00,4,118,BAL,,23,2022.0,0,0,1,11.0,10.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,3.0,,AverAn00,CB,CB
Genard Avery,6-1,248.0,4.59,36.0,26.0,124.0,6.9,4.36,AverGe00,5,150,CLE,,23,2022.0,0,0,2,11.0,4.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,8.5,AverGe00,ILB,LB
Jerome Baker,6-1,229.0,4.53,36.5,22.0,126.0,,,BakeJe00,3,73,MIA,,21,2022.0,0,0,5,30.0,30.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,3.0,21.0,BakeJe00,OLB,OLB
Kalen Ballage,6-1,228.0,4.46,33.5,15.0,122.0,6.91,4.35,BallKa00,4,131,MIA,,22,2021.0,0,0,1,6.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,213.0,665.0,7.0,54.0,293.0,0.0,4.0,,,BallKa00,RB,RB
Saquon Barkley,6-0,233.0,4.4,41.0,29.0,,,4.24,BarkSa00,1,2,NYG,,21,2022.0,0,2,4,38.0,38.0,60.0,0.0,0.0,0.0,0.0,0.0,954.0,4249.0,29.0,247.0,1820.0,8.0,,,,BarkSa00,RB,RB
Nick Bawden,6-2,245.0,,,,,,,BawdNi00,7,237,DET,,22,2021.0,0,0,0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.0,1.0,,,BawdNi00,FB,RB
Braxton Berrios,5-9,184.0,,,11.0,,,,BerrBr00,6,210,NWE,,22,2022.0,1,0,0,10.0,,65.0,1.0,1.0,2.0,1.0,0.0,19.0,160.0,4.0,107.0,1085.0,5.0,1.0,,,BerrBr00,WR,WR
Keishawn Bierria,6-2,230.0,4.79,30.5,21.0,117.0,7.26,,BierKe00,6,217,DEN,,23,2019.0,0,0,0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,BierKe00,ILB,ILB
Andrew Brown,6-4,296.0,5.03,28.0,31.0,101.0,7.51,4.48,BrowAn05,5,158,CIN,,22,2022.0,0,0,0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,1.0,BrowAn05,DE,DE
Taven Bryan,6-4,291.0,4.98,35.0,30.0,119.0,7.12,4.48,BryaTa00,1,29,JAX,,22,2022.0,0,0,3,16.0,10.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,,8.5,BryaTa00,DT,DT
Oren Burks,6-3,233.0,4.59,39.5,18.0,131.0,6.82,4.15,BurkOr00,3,88,GNB,,23,2022.0,0,0,0,8.0,7.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,,1.0,BurkOr00,OLB,ILB
Deon Cain,6-2,202.0,4.43,33.5,11.0,115.0,6.71,4.37,CainDe00,6,185,IND,,22,2020.0,0,0,0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,124.0,0.0,,,,CainDe00,WR,WR
Antonio Callaway,5-11,200.0,4.41,34.0,,121.0,,,CallAn00,4,105,CLE,,21,2020.0,0,0,1,5.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,53.0,695.0,5.0,,,,CallAn00,WR,WR
Dylan Cantrell,6-3,226.0,4.59,38.5,18.0,130.0,6.56,4.03,CantDy00,6,191,LAC,,24,,0,0,0,,,,,,,,,,,,,,,,,,CantDy00,WR,WR
Alex Cappa,6-6,305.0,5.39,26.5,24.0,97.0,8.04,4.84,CappAl00,3,94,TAM,,23,2022.0,0,0,4,31.0,22.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,CappAl00,OT,T
Daniel Carlson,6-5,213.0,,,,,,,CarlDa00,5,167,MIN,,23,2022.0,1,0,1,17.0,-1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,CarlDa00,K,K
Lorenzo Carter,6-6,250.0,4.5,36.0,,130.0,,,CartLo01,3,66,NYG,,22,2022.0,0,0,4,24.0,17.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2.0,18.5,CartLo01,EDGE,DE
Geron Christian,6-5,298.0,5.33,,19.0,,,,ChriGe01,3,74,WAS,,21,2022.0,0,0,0,9.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,ChriGe01,OT,T
Bradley Chubb,6-4,269.0,4.65,36.0,24.0,121.0,7.37,4.41,ChubBr00,1,5,DEN,,22,2022.0,0,2,2,29.0,26.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,28.5,ChubBr00,DE,DE
Nick Chubb,5-11,227.0,4.52,38.5,29.0,128.0,7.09,4.25,ChubNi00,2,35,CLE,,22,2022.0,0,4,5,45.0,45.0,75.0,0.0,0.0,0.0,0.0,0.0,1210.0,6341.0,48.0,119.0,990.0,4.0,2.0,,,ChubNi00,RB,RB
Jack Cichy,6-2,238.0,,,18.0,,,,CichJa00,6,202,TAM,,23,2020.0,0,0,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,CichJa00,ILB,ILB
Will Clapp,6-4,311.0,5.39,29.0,25.0,97.0,8.04,4.92,ClapWi00,7,245,NOR,,22,2022.0,0,0,0,7.0,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,ClapWi00,C,C
Mason Cole,6-4,307.0,5.23,23.5,23.0,104.0,7.77,4.78,ColeMa02,3,97,ARI,,22,2022.0,0,0,3,20.0,11.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,ColeMa02,C,C
Tyler Conklin,6-3,254.0,4.8,38.0,18.0,120.0,7.13,4.23,ConkTy00,5,157,MIN,,23,2022.0,0,0,2,12.0,8.0,81.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,151.0,1474.0,7.0,3.0,,,ConkTy00,TE,TE
Austin Corbett,6-4,306.0,5.15,28.0,19.0,106.0,7.87,4.5,CorbAu00,2,33,CLE,,23,2022.0,0,0,4,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,CorbAu00,OG,C
Keke Coutee,5-10,181.0,4.43,34.5,14.0,113.0,6.93,4.15,CoutKe00,4,103,HOU,,21,2022.0,0,0,0,7.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,1.0,85.0,966.0,4.0,,,,CoutKe00,WR,WR
Chris Covington,6-2,245.0,4.78,,23.0,,,,CoviCh01,6,193,DAL,,22,2019.0,0,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,CoviCh01,OLB,LB
Tyrell Crosby,6-5,309.0,5.23,30.0,17.0,105.0,7.89,4.77,CrosTy00,5,153,DET,,23,2020.0,0,0,1,11.0,11.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,CrosTy00,OT,T
Dane Cruikshank,6-1,206.0,4.41,38.5,25.0,121.0,6.89,4.24,CruiDa00,5,152,TEN,,23,2022.0,0,0,0,4.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,1.0,46.0,1.0,,CruiDa00,S,CB
James Daniels,6-3,306.0,,30.5,21.0,108.0,7.29,4.4,DaniJa01,2,39,CHI,,20,2022.0,0,0,5,24.0,17.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,DaniJa01,C,C
Sam Darnold,6-3,221.0,4.85,26.5,,105.0,6.96,4.4,DarnSa00,1,3,NYJ,,21,2022.0,0,0,4,25.0,16.0,56.0,1054.0,1765.0,11767.0,61.0,55.0,188.0,745.0,12.0,0.0,0.0,0.0,,,,DarnSa00,QB,QB
Marcus Davenport,6-6,264.0,4.58,33.5,22.0,124.0,7.2,4.41,DaveMa00,1,14,NOR,,22,2022.0,0,0,2,18.0,18.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,,21.5,DaveMa00,DE,DE
Carlton Davis,6-1,203.0,4.53,34.0,16.0,124.0,,,DaviCa02,2,63,TAM,,21,2022.0,0,0,4,22.0,22.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,7.0,,DaviCa02,CB,CB
Duke Dawson,5-10,208.0,4.46,,15.0,,,,DawsDu00,2,56,NWE,,22,2020.0,0,0,0,3.0,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,,DawsDu00,CB,CB
Jamil Demby,6-4,319.0,5.58,23.5,17.0,98.0,7.86,4.95,DembJa00,6,192,LAR,,22,2019.0,0,0,0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,DembJa00,OG,T
Michael Dickson,6-2,208.0,,,,,,,DickMi00,5,149,SEA,,22,2022.0,1,1,1,14.0,14.0,82.0,0.0,0.0,0.0,0.0,0.0,3.0,-9.0,0.0,0.0,0.0,0.0,1.0,,,DickMi00,P,P
Will Dissly,6-4,262.0,4.87,28.0,15.0,111.0,7.07,4.4,DissWi00,4,120,SEA,,22,2022.0,0,0,3,9.0,9.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,110.0,1249.0,12.0,6.0,,,DissWi00,TE,TE
Chase Edmonds,5-9,205.0,4.55,34.0,19.0,122.0,6.79,4.07,EdmoCh00,4,134,ARI,,22,2022.0,0,0,1,20.0,17.0,70.0,0.0,0.0,0.0,0.0,0.0,401.0,1796.0,11.0,144.0,1078.0,6.0,13.0,,,EdmoCh00,RB,RB
Terrell Edmunds,6-2,220.0,4.47,41.5,,134.0,,,EdmuTe00,1,28,PIT,,21,2022.0,0,0,5,25.0,25.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,5.0,5.0,EdmuTe00,S,S
Tremaine Edmunds,6-5,253.0,4.54,,19.0,117.0,,,EdmuTr01,1,16,BUF,,20,2022.0,0,2,5,45.0,45.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,5.0,6.5,EdmuTr01,LB,ILB
Duke Ejiofor,6-4,264.0,,,,,,,EjioDu00,6,177,HOU,,23,2018.0,0,0,0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,1.0,EjioDu00,DE,DE
Danny Etling,6-2,222.0,4.76,30.5,,114.0,7.09,4.37,EtliDa00,7,219,NWE,,24,,0,0,0,,,,,,,,,,,,,,,,,,EtliDa00,QB,QB
Rashaan Evans,6-3,232.0,,30.0,,116.0,6.95,4.36,EvanRa01,1,22,TEN,,22,2022.0,0,0,4,31.0,25.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,2.0,5.0,EvanRa01,LB,ILB
Luke Falk,6-4,215.0,,26.5,,103.0,,,FalkLu00,6,199,TEN,,23,2019.0,0,0,0,1.0,,3.0,47.0,73.0,416.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,FalkLu00,QB,QB
Kylie Fitts,6-4,263.0,4.69,32.5,31.0,117.0,6.88,4.19,FittKy00,6,181,CHI,,23,2021.0,0,0,0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,FittKy00,EDGE,DE
Minkah Fitzpatrick,6-1,201.0,4.46,33.0,14.0,121.0,,,FitzMi00,1,11,MIA,,21,2022.0,3,3,4,48.0,4.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,19.0,,FitzMi00,DB,S
Tre Flowers,6-3,200.0,4.45,34.5,18.0,122.0,,,FlowTr01,5,146,SEA,,23,2022.0,0,0,2,18.0,15.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,4.0,2.0,FlowTr01,S,S
John Franklin-Myers,6-4,283.0,4.75,33.0,26.0,113.0,7.36,4.48,FranJo02,4,135,LAR,,21,2022.0,0,0,2,18.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,16.0,FranJo02,DE,DE
Joshua Frazier,6-4,321.0,,,21.0,,,,FrazJo00,7,246,PIT,,22,,0,0,0,,,,,,,,,,,,,,,,,,FrazJo00,DT,DT
Royce Freeman,5-11,229.0,4.54,34.0,17.0,118.0,6.9,4.16,FreeRo00,3,71,DEN,,22,2022.0,0,0,0,11.0,9.0,65.0,0.0,0.0,0.0,0.0,0.0,394.0,1473.0,8.0,85.0,519.0,1.0,4.0,,,FreeRo00,RB,RB
Troy Fumagalli,6-5,247.0,,,14.0,,,,FumaTr00,5,156,DEN,,23,2020.0,0,0,0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,118.0,2.0,1.0,,,FumaTr00,TE,TE
Michael Gallup,6-1,205.0,4.51,36.0,10.0,122.0,6.95,4.37,GallMi00,3,81,DAL,,22,2022.0,0,0,4,26.0,26.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,3326.0,19.0,1.0,,,GallMi00,WR,WR
Rashaan Gaulden,6-1,193.0,4.61,30.0,8.0,119.0,7.16,4.33,GaulRa00,3,85,CAR,,23,2020.0,0,0,0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,GaulRa00,CB,CB
Mike Gesicki,6-5,247.0,4.54,41.5,22.0,129.0,6.76,4.1,GesiMi00,2,42,MIA,,22,2022.0,0,0,1,19.0,19.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,2617.0,18.0,1.0,,,GesiMi00,TE,TE
Dallas Goedert,6-5,256.0,,,23.0,,,,GoedDa00,2,49,PHI,,23,2022.0,0,0,5,25.0,25.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,2997.0,19.0,5.0,,,GoedDa00,TE,TE
Colby Gossett,6-5,311.0,5.2,25.0,32.0,103.0,7.6,4.83,GossCo00,6,213,MIN,,23,2022.0,0,0,0,4.0,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,GossCo00,OG,G
Rasheem Green,6-5,275.0,4.73,32.5,,118.0,7.24,4.39,GreeRa01,3,79,SEA,,21,2022.0,0,0,2,16.0,13.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,,17.0,GreeRa01,DE,DT
Shaquem Griffin,6-1,227.0,4.38,,20.0,117.0,,,GrifSh01,5,141,SEA,,23,2020.0,0,0,0,4.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,1.0,GrifSh01,OLB,OLB
Derrius Guice,5-10,224.0,4.49,31.5,15.0,,,,GuicDe00,2,59,WAS,,21,2019.0,0,0,0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,245.0,2.0,7.0,79.0,1.0,,,,GuicDe00,RB,RB
Davontae Harris,6-0,200.0,4.43,32.5,22.0,123.0,6.96,4.4,HarrDa05,5,151,CIN,,23,2022.0,0,0,0,5.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,,,HarrDa05,CB,CB
